MOF,LCD,LCD/PLD,PLD,density (cm3/g),Pore Volume (cm3/g),Porosity,Surface Area (m2/g), %C, %H, %O, %N,%Metal,O-to-M,MP,TDU,DU,H2O_Kh,FA_Kh,FA
WEGKIE_clean,11.12087,1.671479309,6.65331,1.1494,0.551419,0.633800999,1100.02,45.28301887,15.09433962,30.18867925,0,7.547169811,8,16.66666667,481,0.835069444,1.03E-05,3.38E-05,6.329326658
WEHHEY_clean,10.71326,1.598185396,6.70339,0.819904,0.862052,0.706799883,2599.9,45.67901235,24.69135802,24.69135802,0,4.938271605,10,10.81081081,109,0.736486486,2.11E-05,0.000102678,6.376836234
WEHHIC_clean,10.89625,1.605463697,6.78698,0.812812,0.867605,0.705199755,2616.68,45.67901235,24.69135802,24.69135802,0,4.938271605,10,10.81081081,109,0.736486486,2.08E-05,0.000104976,6.141396135
WEHHOI_clean,10.711,1.591691285,6.72932,0.81633,0.875382,0.714600588,2631.34,45.67901235,24.69135802,24.69135802,0,4.938271605,10,10.81081081,109,0.736486486,2.21E-05,0.000104737,6.239550939
WEHHUO_clean,10.86494,1.623840775,6.69089,0.80874,0.898682,0.726800081,2650.98,45.67901235,24.69135802,24.69135802,0,4.938271605,10,10.81081081,109,0.736486486,1.95E-05,9.09E-05,6.122458173
WEHJAW_clean,11.37189,1.655137934,6.87066,0.813465,0.893708,0.727000178,2627.1,45.67901235,24.69135802,24.69135802,0,4.938271605,10,10.81081081,109,0.736486486,2.40E-05,0.000107575,5.700864471
WEHJEA_clean,11.11094,1.925179073,5.77138,0.73357,1.03167,0.756802162,3156.35,45.67901235,24.69135802,24.69135802,0,4.938271605,10,10.81081081,217,0.733108108,6.95E-06,1.61E-05,4.346142978
WEHJIE_clean,11.03891,1.744713975,6.32706,0.80868,0.883167,0.71419949,2799.67,45.12195122,24.3902439,25,0,5.487804878,9.111111111,12.16216216,217,0.733108108,1.21E-05,4.26E-05,4.988289354
WEHJOK_clean,11.74533,2.079412009,5.64839,0.778372,0.945563,0.735999763,2971.06,44.57831325,24.09638554,25.30120482,0,6.024096386,8.4,13.51351351,217,0.733108108,6.94E-06,1.56E-05,4.270235202
WEHJUQ_clean,11.40663,1.321305247,8.63285,0.700785,1.09392,0.766602727,3317.76,44.93927126,24.29149798,24.29149798,0,6.477732794,7.5,14.41441441,325,0.731981982,6.38E-06,1.36E-05,2.561046855
WIBSAD_clean,9.62612,1.548239957,6.21746,0.927119,0.697214,0.646400346,1838.25,36.54822335,27.41116751,0,27.41116751,5.583756345,0,15.27777778,361,0.626736111,6.67E-06,1.46E-05,2.054085313
WIJXEU_clean,10.21317,1.50106041,6.80397,0.728441,0.977705,0.712200408,2754.05,45.94594595,35.13513514,10.81081081,5.405405405,2.702702703,8,5.882352941,169,0.621323529,9.59E-06,2.42E-05,8.123838379
WIJXIY_clean,14.24395,1.23249759,11.55698,0.475086,1.73148,0.822601907,3642.38,49.55752212,26.54867257,15.92920354,3.539823009,4.424778761,7.2,8.928571429,165,0.736607143,4.50E-06,7.93E-06,1.036420668
WIRMOB_clean,8.09669,1.143358046,7.0815,0.92351,0.625873,0.577999974,1395.26,55.76208178,35.68773234,7.063197026,0,1.486988848,9.5,2.666666667,205,0.683333333,7.71E-05,0.000492794,5.88135014
WITKIV_clean,20.46084,1.781725782,11.48372,0.586943,1.32449,0.777400134,2900.02,45.16129032,25.80645161,19.62365591,3.225806452,2.956989247,13.27272727,6.547619048,481,0.71577381,6.73E-06,1.80E-05,2.665582459
WIYFAM_clean,9.09166,1.481974236,6.13483,0.794129,0.918742,0.729599666,2943.87,38.35616438,38.35616438,6.849315068,10.95890411,5.479452055,2.5,14.28571429,29,0.517857143,1.05E-05,2.48E-05,2.726145636
WIZDEP_clean,11.388,1.083235438,10.51295,1.29023,0.496654,0.64079789,1200.97,44.44444444,11.11111111,33.33333333,0,11.11111111,6,25,22,0.916666667,4.85E-06,1.17E-05,2.079742024
WOBHEB_clean,11.82299,1.070768793,11.04159,1.21909,0.534496,0.651598729,1272.35,44.44444444,11.11111111,33.33333333,0,11.11111111,6,25,22,0.916666667,5.37E-06,1.28E-05,1.844353299
WOBHEB01_clean,11.39724,1.073641373,10.6155,1.22811,0.537083,0.659597003,1295.14,44.44444444,11.11111111,33.33333333,0,11.11111111,6,25,22,0.916666667,5.13E-06,1.19E-05,1.901918097
WOBHOL_clean,11.68121,1.076792817,10.84815,1.21577,0.545826,0.663598876,1302.41,44.44444444,11.11111111,33.33333333,0,11.11111111,6,25,22,0.916666667,5.45E-06,1.35E-05,1.76513046
WOBHOM_clean,5.74395,1.085492747,5.29156,1.06237,0.604119,0.641797902,2130.44,35.48387097,32.25806452,22.58064516,3.225806452,6.451612903,7,18.18181818,25,0.568181818,1.12E-05,3.35E-05,4.113576232
WOBQEL_clean,6.08333,1.132633645,5.37096,1.04043,0.52786,0.54920138,1335.14,57.89473684,28.94736842,10.52631579,0,2.631578947,8,4.545454545,133,0.755681818,4.31E-05,0.000229703,3.290982153
WOLREV_clean,9.92256,1.685389136,5.8874,0.624717,1.1887,0.742601098,3966.07,46.03174603,25.3968254,0,25.3968254,3.174603175,0,6.896551724,253,0.727011494,1.08E-05,2.64E-05,5.121577202
WOLYON_clean,13.08079,1.056586994,12.38023,0.690785,1.0061,0.694998789,2031.14,46.34146341,39.02439024,12.19512195,0,2.43902439,10,5.263157895,177,0.582236842,5.65E-06,1.01E-05,1.536726112
WOPSAX_clean,11.66235,1.064852521,10.95208,1.12361,0.57618,0.64740161,1383.67,44.44444444,11.11111111,33.33333333,0,11.11111111,6,25,64,0.888888889,4.53E-06,1.03E-05,1.303324619
WOPSAX02_clean,11.61446,1.067617379,10.87886,1.12308,0.575919,0.646803111,1391.69,44.44444444,11.11111111,33.33333333,0,11.11111111,6,25,64,0.888888889,4.62E-06,1.05E-05,1.344202548
WOPSOL_clean,10.90058,1.019577655,10.69127,1.17453,0.543023,0.637796804,1311.82,50,0,37.5,0,12.5,6,25,73,1.013888889,4.08E-06,8.88E-06,1.171037669
WOPSOL01_clean,10.90023,1.017800868,10.70959,1.18162,0.536045,0.633401493,1314.27,44.44444444,11.11111111,33.33333333,0,11.11111111,6,25,64,0.888888889,4.98E-06,1.19E-05,1.517933744
WORKOF_clean,9.81174,1.632107391,6.0117,0.930964,0.725269,0.675199329,2195.55,50.70422535,25.35211268,18.30985915,0,5.633802817,6.5,11.11111111,217,0.753472222,1.26E-05,3.35E-05,7.124432661
WORKUL_clean,8.46756,1.499370508,5.64741,0.942685,0.713494,0.672600091,2231.16,50.70422535,25.35211268,18.30985915,0,5.633802817,6.5,11.11111111,109,0.756944444,1.28E-05,3.86E-05,6.607638836
WORLAS_clean,9.28052,1.694187146,5.47786,0.953453,0.699982,0.667399938,2141.73,50.70422535,25.35211268,18.30985915,0,5.633802817,6.5,11.11111111,109,0.756944444,1.15E-05,3.08E-05,6.876275174
WORREC_clean,7.54466,1.307614315,5.76979,0.764767,0.943817,0.721800096,3712.64,47.36842105,26.31578947,21.05263158,0,5.263157895,8,11.11111111,27,0.75,9.28E-06,2.26E-05,3.632070452
WOYHUP_clean,12.04583,2.033947444,5.92239,0.785656,0.927633,0.728800432,2916.02,47.5,22.5,20,5,5,8,10.52631579,117,0.769736842,1.42E-05,5.18E-05,8.445524523
WOYJAX_clean,12.27463,2.112803891,5.80964,0.829543,0.860956,0.714200023,2687.86,47.5,22.5,20,5,5,8,10.52631579,465,0.764802632,1.81E-05,6.98E-05,7.881627961
WOYJEB_clean,12.32799,2.071127008,5.95231,0.80227,0.903436,0.7247996,2820.29,47.5,22.5,20,5,5,8,10.52631579,465,0.764802632,1.57E-05,5.60E-05,7.599552975
WOYJIF_clean,12.3325,2.081979252,5.92345,0.799114,0.895992,0.715999751,2836.54,47.5,22.5,20,5,5,8,10.52631579,117,0.769736842,1.48E-05,5.78E-05,7.234129726
WOYJOL_clean,12.52097,2.172896775,5.76234,0.820913,0.874392,0.71779976,2729.05,47.5,22.5,20,5,5,8,10.52631579,465,0.764802632,1.74E-05,6.71E-05,7.425022281
WUGQAS_clean,11.44556,1.787204275,6.40417,0.730607,1.00683,0.735597046,3263.31,57.14285714,14.28571429,19.04761905,4.761904762,4.761904762,8,8.333333333,190,0.87962963,1.28E-05,4.08E-05,7.45217757
WUHJIT_clean,10.93441,1.451001026,7.53577,0.740914,0.922374,0.68339981,2778.79,50.84745763,23.72881356,20.33898305,0,5.084745763,8,10,70,0.777777778,1.01E-05,2.92E-05,5.883660095
WUKXEH_clean,20.08743,3.043374775,6.60038,0.594513,1.32814,0.789596496,3806.08,45.56962025,21.51898734,17.72151899,11.39240506,3.797468354,9.333333333,8.333333333,441,0.765625,8.21E-06,2.11E-05,2.865328223
WULJUJ_clean,13.2515,1.979138508,6.69559,0.880841,0.806275,0.710200077,2351.17,46.15384615,15.38461538,30.76923077,0,7.692307692,8,16.66666667,241,0.836805556,1.43E-05,6.11E-05,2.624031975
WULKAQ_clean,13.2528,1.98309414,6.68289,0.879538,0.808834,0.711400239,2366.6,46.15384615,15.38461538,30.76923077,0,7.692307692,8,16.66666667,241,0.836805556,1.53E-05,5.93E-05,2.757298836
WULQUR_clean,7.08547,1.222804965,5.79444,0.976074,0.682121,0.665800573,2095.49,47.36842105,15.78947368,31.57894737,0,5.263157895,12,11.11111111,31,0.861111111,9.16E-06,2.36E-05,2.892694575
WUSSEK_clean,8.48774,1.385846236,6.12459,0.953346,0.62097,0.591999266,1639.31,47.27272727,32.72727273,10.90909091,7.272727273,1.818181818,12,3.846153846,69,0.663461538,1.13E-05,3.25E-05,2.847267335
WUYYOG_clean,8.73316,1.400961549,6.23369,0.740492,0.911557,0.675000666,2768.88,50.57471264,34.48275862,13.79310345,0,1.149425287,24,2.272727273,59,0.670454545,1.50E-05,3.66E-05,7.664540589
WUZQOZ_clean,6.97207,1.196591157,5.82661,0.933596,0.693448,0.647400279,1821.49,24.24242424,24.24242424,0,48.48484848,3.03030303,0,12.5,9,0.5625,7.08E-06,1.75E-05,4.344590283
XADCEM_clean,8.43446,1.0392347,8.11603,1.03711,0.602057,0.624399335,1600.46,48,16,0,32,4,0,8.333333333,41,0.854166667,2.22E-05,7.85E-05,9.263638237
XADDEN_manual,13.23644,1.987731019,6.65907,0.875752,0.820095,0.718199836,2430.62,46.15384615,15.38461538,30.76923077,0,7.692307692,8,16.66666667,61,0.847222222,1.46E-05,5.81E-05,2.945251865
XADDIR_manual,13.24642,1.992724964,6.64739,0.87412,0.821397,0.717999546,2421.13,46.15384615,15.38461538,30.76923077,0,7.692307692,8,16.66666667,61,0.847222222,1.51E-05,5.86E-05,2.859179917
XAFFAN_clean,14.91316,1.126113037,13.24304,0.365184,2.33964,0.854399094,5192.05,52.63157895,31.57894737,10.52631579,2.631578947,2.631578947,8,5,57,0.7125,6.02E-06,1.07E-05,1.344848346
XAFFER_clean,14.21921,1.070009768,13.28886,0.359874,2.36305,0.850400256,5152.99,52.63157895,31.57894737,10.52631579,2.631578947,2.631578947,8,5,57,0.7125,6.10E-06,1.08E-05,1.339952245
XAFFOB_clean,14.83912,1.126394413,13.174,0.366991,2.30251,0.845000447,5118.95,52.63157895,31.57894737,10.52631579,2.631578947,2.631578947,8,5,57,0.7125,6.05E-06,1.08E-05,1.38215226
XAFFUH_clean,23.72832,1.208285361,19.63801,0.329166,2.65094,0.872599316,5120.87,52.63157895,31.57894737,10.52631579,2.631578947,2.631578947,8,5,225,0.703125,6.43E-06,1.19E-05,1.402860741
XAHPAZ_clean,8.5954,1.160511763,7.40656,0.71813,1.00957,0.725002504,3201.36,58.33333333,16.66666667,20.83333333,0,4.166666667,10,7.142857143,97,0.866071429,7.50E-06,1.91E-05,3.266488481
XAHPED_clean,12.36916,1.138181069,10.86748,0.374438,2.24283,0.83980078,5199.04,48.64864865,35.13513514,13.51351351,0,2.702702703,10,5.555555556,93,0.645833333,6.51E-06,1.11E-05,1.452870314
XAHPIH_clean,14.31673,1.070048103,13.37952,0.356183,2.442,0.869798886,4748.26,53.33333333,26.66666667,16.66666667,0,3.333333333,10,6.25,97,0.7578125,5.75E-06,1.05E-05,1.197173942
XAHPON_clean,17.29514,1.128026553,15.33221,0.284265,3.1154,0.885599181,5193.45,55.81395349,30.23255814,11.62790698,0,2.325581395,10,4.166666667,141,0.734375,7.52E-06,1.33E-05,1.703738504
XAHPUT_clean,21.82812,1.06034273,20.58591,0.178675,5.12326,0.915398481,6179.32,57.69230769,30.76923077,9.615384615,0,1.923076923,10,3.333333333,177,0.7375,6.59E-06,1.03E-05,1.057107216
XAHQAA_clean,23.03533,1.066095591,21.60719,0.170429,5.45213,0.929201064,6105.88,56,32,10,0,2,10,3.571428571,161,0.71875,7.03E-06,1.03E-05,1.150269512
XAKYUE_clean,12.06174,1.554602364,7.75873,0.881143,0.698184,0.615199944,1753.36,41.58415842,38.61386139,8.910891089,7.920792079,2.97029703,6,7.142857143,181,0.538690476,2.19E-06,6.77E-05,4.256617601
XAKZIT_clean,12.23219,1.52513846,8.02038,0.853098,0.757006,0.645800305,1920.72,42.39130435,35.86956522,9.782608696,8.695652174,3.260869565,6,7.692307692,361,0.578525641,2.00E-05,6.90E-05,3.819553724
XAKZOZ_clean,12.1779,1.504469713,8.09448,0.853016,0.746997,0.637200393,1889.83,42.39130435,35.86956522,9.782608696,8.695652174,3.260869565,6,7.692307692,181,0.580128205,1.99E-05,7.17E-05,4.047642649
XAKZUF_clean,12.14685,1.56948213,7.7394,0.885336,0.695781,0.615999967,1748.28,41.58415842,38.61386139,8.910891089,7.920792079,2.97029703,6,7.142857143,361,0.537202381,1.89E-05,6.98E-05,4.030266218
XALBAO_clean,12.08969,1.662846194,7.27048,0.880979,0.716022,0.630800346,1807,42.26804124,37.11340206,9.278350515,8.24742268,3.092783505,6,7.317073171,369,0.5625,2.08E-05,6.84E-05,4.235371017
XALBES_clean,12.09861,1.620604944,7.46549,0.882372,0.701971,0.619399555,1781.87,42.26804124,37.11340206,9.278350515,8.24742268,3.092783505,6,7.317073171,185,0.56402439,2.28E-05,7.29E-05,4.074824492
XALBIW_clean,12.14217,1.555623458,7.80534,0.869373,0.716148,0.622599735,1827.7,42.26804124,37.11340206,9.278350515,8.24742268,3.092783505,6,7.317073171,185,0.56402439,2.19E-05,7.02E-05,4.433466704
XALBOC_clean,12.16156,1.568707272,7.7526,0.87192,0.708551,0.617799788,1807.78,42.26804124,37.11340206,9.278350515,8.24742268,3.092783505,6,7.317073171,369,0.5625,1.82E-05,7.27E-05,4.304183723
XALBUI_clean,12.38727,1.581445139,7.83288,0.880388,0.693785,0.610799989,1771.12,41.58415842,38.61386139,8.910891089,7.920792079,2.97029703,6,7.142857143,361,0.537202381,2.04E-05,7.14E-05,3.953568509
XALCAP_clean,12.14021,1.616646914,7.5095,0.892504,0.706103,0.630199752,1715.83,41.58415842,38.61386139,8.910891089,7.920792079,2.97029703,6,7.142857143,181,0.538690476,2.00E-05,7.56E-05,4.199762487
XALCET_clean,12.0955,1.575464153,7.67742,0.88783,0.691123,0.613599733,1724.05,41.58415842,38.61386139,8.910891089,7.920792079,2.97029703,6,7.142857143,181,0.538690476,1.86E-05,7.37E-05,3.889861625
XALDAS_clean,11.1437,1.23215271,9.04409,0.650684,1.16708,0.759400283,3510.47,50.60240964,28.91566265,15.6626506,0,4.819277108,6.5,9.523809524,121,0.720238095,9.83E-06,2.76E-05,2.852438535
XALTIP_clean,18.68299,2.036877056,9.17237,0.551216,1.44916,0.798800179,3282.27,44.44444444,14.81481481,7.407407407,22.22222222,6.172839506,2.4,13.88888889,61,0.847222222,4.79E-06,9.53E-06,1.145034652
XALXUF_clean,16.29659,2.458304169,6.6292,0.78852,0.939989,0.741200126,2466.59,45,20,20,10,5,8,11.11111111,169,0.782407407,1.08E-05,3.01E-05,5.512183196
XALXUF01_clean,16.53276,2.46839032,6.69779,0.78335,0.930107,0.728599318,2498.59,45,20,20,10,5,8,11.11111111,169,0.782407407,1.14E-05,3.22E-05,5.280295672
XAMDUM_clean,13.20706,1.962529775,6.72961,0.879722,0.817985,0.7195994,2357.61,46.15384615,15.38461538,30.76923077,0,7.692307692,8,16.66666667,61,0.847222222,1.42E-05,6.38E-05,2.809685964
XAMDUM01_clean,13.18662,1.960963989,6.72456,0.882605,0.81418,0.718599339,2347.07,46.15384615,15.38461538,30.76923077,0,7.692307692,8,16.66666667,61,0.847222222,1.46E-05,7.26E-05,3.059842249
XAMDUM02_clean,13.17767,1.961470678,6.71826,0.884458,0.813153,0.719199676,2358,46.15384615,15.38461538,30.76923077,0,7.692307692,8,16.66666667,61,0.847222222,1.79E-05,7.44E-05,2.929029421
XAMDUM03_clean,13.16192,1.967205078,6.69067,0.887821,0.808496,0.717799727,2347.33,46.15384615,15.38461538,30.76923077,0,7.692307692,8,16.66666667,61,0.847222222,1.60E-05,6.88E-05,3.415806067
XAMDUM04_clean,12.94074,2.020939105,6.40333,0.919994,0.772831,0.710999883,2312.64,46.15384615,15.38461538,30.76923077,0,7.692307692,8,16.66666667,61,0.847222222,1.66E-05,8.36E-05,4.008183591
XAMDUM05_clean,13.11018,1.981027128,6.61787,0.895381,0.800776,0.716999616,2351.29,46.15384615,15.38461538,30.76923077,0,7.692307692,8,16.66666667,61,0.847222222,1.57E-05,7.34E-05,3.125248663
XAMDUM06_clean,13.1663,1.981023771,6.64621,0.88326,0.814256,0.719199755,2364.72,46.15384615,15.38461538,30.76923077,0,7.692307692,8,16.66666667,61,0.847222222,1.70E-05,5.94E-05,3.112229377
XANKOO_clean,10.98297,2.064794065,5.31916,0.745521,0.944306,0.703999953,3036.11,73.28244275,0,14.50381679,4.580152672,5.34351145,5.428571429,7.291666667,1153,1.000868056,5.07E-06,1.00E-05,1.584027248
XAPGAZ_clean,10.38016,1.188288102,8.73539,1.35659,0.533985,0.724398711,1478.37,14.28571429,4.761904762,53.96825397,0,25.3968254,4.25,177.7777778,61,0.847222222,7.52E-07,1.07E-06,0.110932915
XAPGED_clean,10.47318,1.212332168,8.63887,1.31181,0.557551,0.731400977,1569.85,15.51724138,5.172413793,51.72413793,0,27.5862069,3.75,177.7777778,61,0.847222222,8.44E-07,1.02E-06,0.111730301
XARPAK_clean,5.96341,1.074490224,5.54999,1.02109,0.562538,0.574401926,1523.45,48.57142857,31.42857143,11.42857143,5.714285714,2.857142857,8,5.882352941,47,0.691176471,3.16E-05,7.31E-05,7.203233104
XASPEP_clean,8.21663,1.178204036,6.97386,1.11162,0.578078,0.642603066,1832.45,45,15,32.5,0,7.5,8.666666667,16.66666667,121,0.840277778,7.04E-06,1.91E-05,5.799408715
XATZOK_clean,8.52599,1.464888845,5.82023,0.788781,0.874767,0.689999589,2699.16,52.3364486,29.90654206,7.476635514,7.476635514,2.803738318,5.333333333,5.357142857,81,0.723214286,1.75E-05,5.66E-05,9.070282703
XATZUQ_clean,7.56959,1.174391905,6.44554,0.891969,0.715495,0.63819936,1868.38,53.78151261,30.25210084,6.722689076,6.722689076,2.521008403,5.333333333,4.6875,185,0.72265625,1.28E-05,4.12E-05,8.995432319
XAVKIR_clean,15.62831,1.248901,12.51365,0.534545,1.46367,0.78239748,3513.08,49.45054945,29.67032967,13.18681319,5.494505495,2.197802198,12,4.444444444,757,0.700925926,1.52E-05,4.63E-05,4.955607257
XAWVUN_clean,10.78711,1.1695994,9.22291,0.464213,1.74575,0.810399845,4721.18,51.51515152,30.3030303,12.12121212,3.03030303,3.03030303,8,5.882352941,49,0.720588235,5.89E-06,1.21E-05,1.846830579
XEBHOC_clean,12.08201,1.218736981,9.91355,0.465059,1.74817,0.813002192,4692.86,51.51515152,30.3030303,12.12121212,3.03030303,3.03030303,8,5.882352941,49,0.720588235,5.65E-06,1.24E-05,1.555419895
XESKAJ_clean,9.85685,1.06048755,9.29464,1.10591,0.512158,0.566400654,1229.96,20,40,20,6.666666667,6.666666667,6,33.33333333,1,0.055555556,6.09E-06,1.37E-05,4.492754656
XESKIR_clean_h,10.14317,1.029382006,9.85365,1.23585,0.45847,0.56660015,1059.89,23.07692308,30.76923077,23.07692308,7.692307692,7.692307692,6,33.33333333,7,0.388888889,2.52E-06,4.40E-06,0.6837286
XESKUD_clean,9.9638,1.069060047,9.32015,1.26973,0.451435,0.573200563,1083.51,33.33333333,0,33.33333333,11.11111111,11.11111111,6,33.33333333,55,1.018518519,5.15E-07,2.57E-06,0.32585418
XEWFAI_clean,8.58001,1.146721356,7.48221,1.10647,0.532145,0.588802478,1441.46,30.16759777,46.9273743,13.40782123,6.703910615,2.793296089,9.6,9.259259259,13,0.240740741,6.33E-06,1.48E-05,2.13053403
XEXLOD_clean,7.18877,1.052374469,6.831,1.17716,0.463657,0.545798474,1164.39,52.77777778,22.22222222,16.66666667,5.555555556,2.777777778,12,5.263157895,61,0.802631579,1.31E-05,4.29E-05,5.36943513
XEXLUJ_clean,8.72919,1.072151564,8.14175,1.12133,0.50351,0.564600868,1239.69,52.77777778,22.22222222,16.66666667,5.555555556,2.777777778,12,5.263157895,61,0.802631579,1.00E-05,2.97E-05,5.502543784
XEXMAQ_clean,8.3881,1.040251602,8.06353,1.12082,0.505164,0.566197914,1254.68,52.77777778,22.22222222,16.66666667,5.555555556,2.777777778,12,5.263157895,61,0.802631579,1.06E-05,3.17E-05,5.710737111
XEXMEU_clean,9.62722,1.087406166,8.85338,1.05458,0.564206,0.595000363,1350.6,52.77777778,22.22222222,16.66666667,5.555555556,2.777777778,12,5.263157895,61,0.802631579,7.86E-06,2.07E-05,4.987478189
XICNOO_clean,19.61611,2.923135498,6.71064,0.903297,0.826971,0.747000423,2116.42,36.36363636,12.12121212,36.36363636,0,9.090909091,8,25,121,0.840277778,3.71E-06,7.54E-06,0.954280618
XICNOO01_clean,19.50435,2.845991767,6.85327,0.908856,0.822132,0.747199601,2099.7,36.36363636,12.12121212,36.36363636,0,9.090909091,8,25,121,0.840277778,3.28E-06,7.34E-06,0.887658592
XICNOO02_clean,19.59015,2.913462354,6.72401,0.902602,0.827829,0.747200111,2118.2,36.36363636,12.12121212,36.36363636,0,9.090909091,8,25,121,0.840277778,3.19E-06,7.19E-06,0.897768669
XIDSUZ_clean,16.05314,1.016675924,15.78983,0.493271,1.58331,0.781000907,3838.8,46.37681159,34.7826087,5.797101449,11.5942029,1.449275362,8,3.125,241,0.627604167,8.09E-06,2.07E-05,3.512629987
XILSUI_clean,8.05462,1.555186129,5.1792,0.833153,0.770326,0.641799418,2494.21,54.96183206,27.48091603,9.160305344,6.106870229,2.290076336,8,4.166666667,109,0.756944444,2.38E-06,4.03E-05,10.22469295
XISPEW_clean,7.45128,1.363397332,5.46523,1.17603,0.526177,0.618799937,1666.86,52.94117647,23.52941176,0,17.64705882,5.882352941,0,11.11111111,29,0.805555556,1.42E-05,3.75E-05,5.613176047
XISPEW01_clean,7.58694,1.372814192,5.52656,1.14161,0.546598,0.624001743,1712.03,52.94117647,23.52941176,0,17.64705882,5.882352941,0,11.11111111,29,0.805555556,1.28E-05,3.50E-05,5.444538365
XISPEW02_clean,7.73943,1.401359817,5.5228,1.0858,0.582427,0.632399237,1828.83,52.94117647,23.52941176,0,17.64705882,5.882352941,0,11.11111111,29,0.805555556,1.04E-05,2.80E-05,4.547058056
XISXEE_clean,10.02626,1.834869672,5.46429,0.66541,1.09647,0.729602103,3376.43,50.87719298,28.07017544,17.54385965,0,3.50877193,10,6.896551724,85,0.732758621,9.16E-06,2.51E-05,4.418203352
XITYOP_clean,11.26084,2.243843341,5.01855,0.828925,0.821064,0.680600476,2422.64,55.55555556,25.92592593,14.81481481,0,3.703703704,8,6.666666667,139,0.772222222,2.70E-05,0.000112859,9.491680896
XODPUD_clean,15.85383,1.211200709,13.08935,0.622253,1.26669,0.788201653,3296.43,48,27.42857143,17.71428571,3.428571429,3.428571429,10.33333333,7.142857143,121,0.720238095,8.09E-06,2.08E-05,3.86512958
XONLES01_clean,15.55222,1.113158012,13.97126,0.303181,2.87288,0.871002631,5408.75,60.86956522,26.08695652,10.86956522,0,2.173913043,10,3.571428571,353,0.787946429,7.34E-06,1.33E-05,1.618880984
XOPLOE_clean,7.50726,1.407646441,5.3332,0.991241,0.626488,0.621000592,2031.62,50,28.57142857,17.85714286,0,3.571428571,10,7.142857143,81,0.723214286,1.20E-05,4.03E-05,7.498861019
XOTSEG_clean,8.78779,1.36040008,6.45971,0.828086,0.762964,0.631799807,2095.91,55.81395349,32.55813953,9.302325581,0,2.325581395,8,4.166666667,103,0.715277778,1.17E-05,3.78E-05,7.134586399
